formOccurrences	form	lemma	HebBinyan	VerbForm	Person	Number	Gender	form_niqqud	lemma_niqqud	lemmaCount
1	להתלונ	התלונ	HITPAEL	Inf				לְהִתְלוֹנ	הַתָּלוּנ	1
1	התפלא	התפלא	HITPAEL		3	Sing	Masc	הִתְפַלֵּא	הִתְפַלֵּא	4
1	חיסל	חיסל	PIEL		3	Sing	Masc	חִיסֵּל	חִיסֵּל	3
1	תתני	תנה	PAAL		3	Sing	Masc	תִּתְנִי	תָּנָה	1
1	באת	בא	PAAL		3	Sing	Fem	בָּאתָ	בָּא	264
1	כייכה	כייך	PAAL		1	Sing	Masc	כַּיְיכָה	כַּיָּיךְ	1
1	תומר	תומר	PAAL		1	Sing	Masc	תּוֹמֶר	תּוֹמֶר	1
1	להישמע	נשמע	NIFAL	Inf				לְהִישָּׁמַע	נִשְׁמָע	64
2	ימלוך	מלך	PAAL		3	Sing	Masc	יִמְלוֹךְ	מֶלֶךְ	2
1	השליט	השליט	HIFIL		3	Sing	Masc	הַשַּׁלִיט	הַשַּׁלִיט	1
2	חולה	חלה	PAAL	Part	3	Sing	Fem	חוֹלֶה	חָלָה	7
1	להתייעץ	התייעץ	HITPAEL	Inf				לְהִתְיַיעֵץ	הִתְיַיעֵץ	2
1	שלוקחת	שלק	PAAL	Part	3	Sing	Fem	שֶׁלּוֹקַחַת	שֶׁלֶק	5
2	נשלח	נשלח	NIFAL		3	Sing	Masc	נִשְׁלַח	נִשְׁלַח	4
1	תתקשר	התקשר	HIFIL		3	Sing	Masc	תִּתְקַשֵּׁר	הִתְקַשֵּׁר	26
1	תיסע	נסע	PAAL		3	Sing	Fem	תִּיסַּע	נָסַע	41
1	ישלח	שלח	PAAL		3	Sing	Masc	יִשְׁלַח	שָׁלַח	47
1	פעה	פעה	PAAL		3	Sing	Fem	פָּעָה	פָּעָה	1
2	נכתבו	נכתב	NIFAL		3	Plur	Fem,Masc	נִכְתְּבוּ	נִכְתַּב	6
1	עזבה	עזב	PAAL		3	Sing	Fem	עָזְבָה	עָזַב	32
1	נהייתה	היה	NIFAL		3	Sing	Fem	נִהְיְיתָה	הָיָה	350
1	שמו	שם	PAAL		3	Plur	Masc	שְׁמוֹ	שָׁם	79
3	מקורבים	קורב	PUAL	Part	3	Plur	Masc	מְקוֹרָבִים	קוֹרֵב	3
1	להתכווץ	התכווץ	HITPAEL	Inf				לְהִתְכַוֵּוץ	הִתְכַוֵּוץ	2
1	יושקעו	הושקע	HUFAL		3	Plur	Fem,Masc	יוּשְׁקְעוּ	הוּשְׁקַע	1
2	אקבל	קיבל	HIFIL		1	Sing	Masc	אֲקַבֵּל	קִיבֵּל	245
1	יספיק	הספיק	HIFIL		3	Sing	Masc	יַסְפִּיק	הִסְפִּיק	21
3	ניגש	ניגש	NIFAL		3	Sing	Masc	נִיגַּשׁ	נִיגַּשׁ	7
1	פורסמו	פורסם	PUAL		3	Plur	Masc	פּוּרְסְמוּ	פּוּרְסַם	8
1	גבר	גבר	PAAL		3	Sing	Masc	גֶּבֶר	גֶּבֶר	1
1	התקשרת	התקשר	HITPAEL		1	Sing	Masc	הִתְקַשַּׁרְתָּ	הִתְקַשֵּׁר	26
1	לבכות	לבכות	HITPAEL	Inf				לִבְכּוֹת	לִבְכּוֹת	1
1	ישלו	ישל	PAAL		3	Plur	Masc	יָשְׁלוּ	יָשֵׁל	1
1	ישבו	ישב	PAAL		3	Plur	Fem,Masc	יָשְׁבוּ	יָשְַׁב	65
1	סיימו	סיים	PIEL		3	Plur	Masc	סִּייְּמוּ	סִּייֵּם	69
2	ניצלה	ניצלה	PAAL		3	Sing	Fem	נִיצְּלָה	נִיצְּלָה	2
5	משאירה	השאיר	HIFIL	Part	1,2,3	Sing	Fem	מַשְׁאִירָה	הִשְׁאִיר	19
1	התפקעה	התפקע	HITPAEL		3	Sing	Fem	הִתְפַקְּעָה	הִתְפַקֵּעַ	1
1	ותגמור	התגמור	PAAL		3	Sing	Masc	וְתִגְמוֹר	הִתְגַּמּוּר	1
1	לרחל	ריחל	PAAL	Inf				לְרָחֵל	רִיחֵל	1
1	תדברו	דבר	PAAL		1	Plur	Masc	תְּדַבְּרוּ	דָּבָר	10
2	התעצבנה	התעצבן	HITPAEL		3	Sing	Fem	הִתְעַצְבְּנָה	הִתְעַצְבֵּן	4
1	פגשה	פגש	PAAL		3	Sing	Fem	פָּגְשָׁה	פָּגַשׁ	35
1	ריכלו	ריכל	PAAL		3	Plur	Masc	רִיכְּלוּ	רִיכַל	1
1	לנגב	ניגב	PIEL	Inf				לְנֶגֶב	נִיגֵּב	1
1	שוכחת	שכח	PAAL	Part	1,2,3	Sing	Fem	שׁוֹכַחַת	שָׁכַח	17
1	מתמלאות	התמלא	HITPAEL	Part	3	Plur	Fem	מִתְמַלְּאוֹת	הִתְמַלֵּא	2
1	יודעות	ידע	PAAL	Part	3	Plur	Fem	יוֹדְעוֹת	יֶדַע	335
1	מתחשבות	התחשב	HITPAEL	Part	1,2,3	Plur	Fem	מִתְחַשְּׁבוֹת	הִתְחַשֵּׁב	7
1	טיפשים	טיפש	PAAL	Part	3	Plur	Masc	טִיפְּשִׁים	טִיפֵּשׁ	3
2	טיפש	טיפש	PAAL	Part	3	Sing	Masc	טִיפֵּשׁ	טִיפֵּשׁ	3
1	יצוצו	צצוצו	PAAL		3	Plur	Masc	יְצוּצוֹ	צָּצוּצוּ	1
1	התקדמו	התקדם	HITPAEL		3	Plur	Fem,Masc	הִתְקַדְּמוּ	הִתְקַדֵּם	12
1	חתם	חתם	PAAL		3	Sing	Masc	חָתָם	חָתָם	16
2	הציעו	הציע	HIFIL		3	Plur	Masc	הִצִּיעוּ	הִצִּיעַ	33
1	יעזוב	עזב	HIFIL		3	Sing	Masc	יַעֲזוֹב	עָזַב	32
1	סירב	סירב	PIEL		3	Sing	Masc	סֵּיְרֵב	סֵּיְרֵב	1
1	לדוג	דג	PAAL	Inf				לָדוּג	דָּג	1
2	תרם	תרם	PAAL		3	Sing	Masc	תָּרַם	תָּרַם	26
1	שעשו	שעש	PAAL		3	Plur	Masc	שֶׁעָשׂוּ	שַׁעַשׁ	5
3	דרגו	דרג	PAAL		3	Plur	Masc	דַּרְגּוֹ	דֶּרֶג	3
1	קנסו	קנס	PAAL		1	Plur	Masc	קָּנְסוּ	קְנָס	1
4	סיימתי	סיים	PIEL		1	Sing	Masc	סִייַּמְתִּי	סִּייֵּם	69
1	שתהנו	שתה	PAAL		1	Plur	Masc	שֶׁתֵּהָנוּ	שָׁתָה	4
1	גרת	גר	PAAL		3	Sing	Fem	גֶּרֶת	גָּר	91
1	הורגשה	הורגש	HUFAL		3	Sing	Fem	הוּרְגְּשָׁה	הוּרְגַּשׁ	4
1	להתאושש	התאושש	HITPAEL	Inf				לְהִתְאוֹשֵׁשׁ	הִתְאוֹשֵׁשׁ	1
1	מאושרות	אושר	PUAL	Part	3	Plur	Fem	מְאוּשָּׁרוֹת	אוּשַּׁר	1
1	חוותה	חווה	PIEL		3	Sing	Fem	חָוְותָה	חַוָּוָה	14
1	זכרת	זכר	PAAL		2	Sing	Masc	זָּכַרְתָּ	זֵכֶר	66
1	חששו	חשש	PAAL		3	Plur	Masc	חָשְׁשׁוּ	חֲשָׁשׁ	4
1	מתרגשות	התרגש	HITPAEL	Part	1,2,3	Plur	Fem	מִתְרַגְּשׁוֹת	הִתְרַגֵּשׁ	18
1	משלימים	השלים	PIEL	Part	3	Plur	Masc	מַשְׁלִימִים	הִשְׁלִים	7
2	לקשט	קישט	PIEL	Inf				לְקַשֵּׁט	קִּישֵּׁט	3
1	קישטנו	קישט	PIEL		1	Plur	Masc	קִישַּׁטְנוּ	קִּישֵּׁט	3
1	לבטא	ביטא	PIEL	Inf				לְבַטֵּא	בִּיטֵא	1
1	עיצבנו	עיצב	PIEL		1	Plur	Masc	עִיצַּבְּנוּ	עִיצֵּב	5
3	מתקרב	התקרב	HITPAEL	Part	3	Sing	Masc	מִתְקָרֵב	הִתְקָרֵב	17
1	נבנה	נבנה	NIFAL		3	Sing	Masc	נִבְנָה	נִבְנָה	5
1	להתחמק	התחמק	HITPAEL	Inf				לְהִתְחַמֵּק	הִתְחַמֵּק	1
1	מורגש	הורגש	PUAL	Part	1,2,3	Sing	Masc	מוּרְגָּשׁ	הוּרְגַּשׁ	4
1	כיכף	כיכף	PAAL		3	Sing	Masc	כִּיכָּף	כִּיכָּף	1
1	ניצלנו	ניצל	HIFIL		1	Plur	Masc	נִיצַּלְנוּ	נִיצֵּל	16
1	חורגים	חרג	PAAL	Part	3	Plur	Masc	חוֹרְגִים	חֶרֶג	1
1	לחגים	חיגה	PAAL	Inf				לַחַגִּים	חִיגָּה	1
3	נוצרים	נוצר	NIFAL	Part	3	Plur	Masc	נוֹצָרִים	נוֹצַר	17
1	נוגשים	נגש	NIFAL	Part	3	Plur	Masc	נוֹגְשִׁים	נַגָּשׁ	1
1	מרחנו	מרח	PAAL		1	Plur	Masc	מָרַחְנוּ	מֶרַח	1
1	צודקת	צדק	PAAL	Part	1,2,3	Sing	Fem	צוֹדֶקֶת	צֶּדֶק	7
1	להכליל	הכליל	HIFIL	Inf				לְהַכְּלִיל	הַכָּלִיל	1
2	מושכים	משך	PAAL	Part	3	Plur	Masc	מוֹשְׁכִים	מֶשֶׁךְ	22
2	מרביצים	הרביץ	PAAL	Part	3	Plur	Masc	מַרְבִּיצִים	הֶרְבִּיץ	2
1	מקים	הקים	PIEL	Part	3	Sing	Masc	מֵקִים	הֵקִים	21
1	נופלות	נפל	PAAL	Part	3	Plur	Fem	נוֹפְלוֹת	נָפַל	20
1	מסתפק	הסתפק	HITPAEL	Part	1,2,3	Sing	Masc	מִסְתַפֵּק	הִסְתַפֵּק	3
1	עוצה	עצה	PAAL	Part	3	Sing	Masc	עוֹצֶה	עֵצָה	2
1	מסתתרת	הסתתר	HITPAEL	Part	3	Sing	Fem	מִסְתַּתֶּרֶת	הִסְתַתֵּר	4
1	שוכח	שכח	PAAL	Part	3	Sing	Masc	שׁוֹכֵחַ	שָׁכַח	17
6	לומד	למד	PAAL	Part	2	Sing	Masc	לוֹמֵד	לָמַד	143
1	להיערך	נערך	HITPAEL	Inf				לְהֵיעָרֵךְ	נֶעֱרַךְ	10
1	חוסכים	חסך	PAAL	Part	3	Plur	Masc	חוֹסְכִים	חָסָךְ	7
1	מקפידות	הקפיד	HIFIL	Part	1,2,3	Plur	Fem	מַקְפִּידוֹת	הִקְפִּיד	4
2	מבלה	הבלה	PAAL	Part	3	Sing	Masc	מְבַלֶּה	הַבָּלָה	2
1	חובר	חבר	PUAL	Part	3	Sing	Masc	חוֹבֵּר	חָבֵר	2
1	מוזרק	הוזרק	HUFAL	Part	3	Sing	Masc	מוּזְרָק	הוּזְרַק	1
1	להמילוי	המיל	PAAL	Inf				לְהַמִּילּוּי	הַמִּיל	1
1	לוחץ	לחץ	PAAL	Part	2	Sing	Masc	לוֹחֵץ	לַחַץ	7
1	מצופות	צופה	HUFAL	Part	3	Plur	Fem	מְצוּפּוֹת	צוֹפֶּה	3
3	נדמה	נדמה	NIFAL	Part	3	Sing	Masc	נִדְמֶה	נִדְמֶה	3
1	מפוארות	פואר	PUAL	Part	1,2,3	Plur	Fem	מְפוֹאָרוֹת	פּוֹאֵר	1
1	יקנו	קנה	PAAL		3	Plur	Fem,Masc	יִקְנוּ	קָּנָה	98
1	משפרות	שיפר	HIFIL	Part	3	Plur	Fem	מְשְַׁפְּרוֹת	שִׁיפָּר	15
1	אוסיף	הוסיף	HIFIL		1	Sing	Masc	אוֹסִיף	הוֹסִיף	23
1	מכניסות	הכניס	HIFIL	Part	1,2,3	Plur	Fem	מַכְנִיסוֹת	הִכְּנִיס	40
1	מתוגנות	תוגן	HITPAEL	Part	1,2,3	Plur	Fem	מְתוּגָּנוּת	תּוֹגֵן	2
1	ציינתי	ציין	PIEL		1	Sing	Masc	צִּייַּנְתִּי	צִּייֵּן	6
1	חגנו	חגן	PAAL		1	Plur	Masc	חַגְּנוּ	חָגָן	1
1	ששרים	ששרים	PAAL	Part	3	Plur	Masc	שְׁשָׁרִים	שְׁשָׁרִים	1
1	מקימים	הקים	PIEL	Part	3	Plur	Masc	מְקִימִים	הֵקִים	21
1	מטופפים	טופף	PAAL	Part	3	Plur	Masc	מְטוּפָּפִים	טוֹפֵּף	1
1	מחוותות	מחוות	PIEL	Part	3	Plur	Fem	מַחְוָותוֹת	מֶחְוָות	1
1	חנו	חנה	PAAL		3	Plur	Masc	חַנּוּ	חַנָּה	2
1	לרשות	רשה	PAAL	Inf				לִרְשׁוּת	רָשָׁה	2
1	לרכוש	רכש	PAAL	Inf				לִרְכּוֹשׁ	רָכַשׁ	4
1	ביקרו	ביקר	PIEL		3	Plur	Fem,Masc	בִּיקְּרוּ	בִּיקֵּר	33
2	נדע	ידע	PAAL		1	Plur	Masc	נֵדַע	יֶדַע	335
1	נחגוג	חגג	HIFIL		1	Plur	Masc	נַחְגּוֹג	חָגָג	18
1	נעלמתי	נעלם	NIFAL		1	Sing	Masc	נֶעֱלַמְתִּי	נֶעֱלַם	11
1	נוחט	נוחט	PAAL	Part	3	Sing	Masc	נוֹחֵט	נוֹחֵט	1
2	פתוחות	פתוח	PUAL	Part	3	Plur	Fem	פְּתוּחוֹת	פָּתוּחַ	2
1	יציקו	הציק	PAAL		3	Plur	Masc	יָצִיקוּ	הֵצִיק	3
2	הכאיסו	הכאיס	HIFIL		3	Plur	Masc	הִכְאִיסוּ	הַכָּאִיס	2
1	שקיים	שתיים	PUAL	Part	3	Sing	Masc	שְַׁקַיִים	שְׁתַּיִם	1
1	מחכות	חיכה	HIFIL	Part	3	Plur	Fem	מְחַכּוֹת	חִיכָּה	27
1	לבושות	לבש	PAAL	Part	3	Plur	Fem	לְבוּשׁוֹת	לָבַשׁ	9
1	מסמן	סימן	PIEL	Part	3	Sing	Masc	מְסַמֵּן	סִּימָן	3
1	קמות	קם	PAAL	Part	3	Plur	Fem	קָמוֹת	קָם	28
1	מצטרפות	הצטרף	HITPAEL	Part	1,2,3	Plur	Fem	מִצְטָרְפוֹת	הִצְטָרֵף	26
1	כוללת	כלל	PAAL	Part	3	Sing	Fem	כּוֹלֶלֶת	כְּלָל	20
1	מציגים	צייג	HIFIL	Part	3	Plur	Masc	מַצִּיגִים	צַּיְיג	1
1	שולטים	שלט	PAAL	Part	3	Plur	Masc	שׁוֹלְטִים	שֶׁלֶט	9
1	תדרוך	דרך	PAAL		3	Sing	Masc	תִּדְרוֹךְ	דֶּרֶךְ	2
1	שרוצות	שרץ	PAAL	Part	3	Plur	Fem	שֶׁרוֹצוֹת	שֶׁרֶץ	18
1	יתפנה	יתפן	HITPAEL		3	Sing	Masc	יִתְפַנֶּה	יִתְפָּן	1
1	לקוות	קיווה	PIEL	Inf				לְקַוּוֹת	קִיוָוה	78
1	קובעות	קבע	PAAL	Part	3	Plur	Fem	קוֹבְעוֹת	קֶבַע	55
1	מפוצצת	מפוצצ	PUAL	Part	1,2,3	Sing	Fem	מְפוֹצֶצֶת	מְפוּצָּצ	1
1	להתמקד	התמקד	HITPAEL	Inf				לְהִתְמַקֵּד	הִתְמַקֵּד	5
2	נועד	נועד	NIFAL		3	Sing	Masc	נוֹעַד	נוֹעַד	3
1	להתנגן	התנגן	HITPAEL	Inf				לְהִתְנַגֵּן	הִתְנַגֵּן	3
1	מזלזלים	זלזל	HITPAEL	Part	1,2,3	Plur	Masc	מְזַלְזְלִים	זִלְזֵל	1
1	מוקלט	הוקלט	PUAL	Part	3	Sing	Masc	מוּקְלָט	הוּקְלַט	1
1	יקשיב	הקשיב	HIFIL		3	Sing	Masc	יַקְשִׁיב	הִקְשִׁיב	50
2	ידוע	ידע	PAAL	Part	3	Sing	Masc	יָדוּעַ	יֶדַע	335
1	שגרה	שגרה	PAAL	Part	3	Sing	Fem	שִׁגְרָה	שִׁגְרָה	1
1	זלזל	זלז	PAAL		3	Sing	Masc	זִלְזֵל	זָּלַז	1
1	טיפלה	טיפל	PIEL		3	Sing	Fem	טִיפְּלָה	טִיפֵּל	13
1	יזוזו	יזז	PAAL		3	Plur	Masc	יָזוּזוֹ	יָזָז	1
1	לשחד	שיחד	PIEL	Inf				לְשְַׁחֵד	שֶׁיַּחַד	1
1	התחברה	התחבר	HITPAEL		3	Sing	Fem	הִתְחַבְּרָה	הִתְחַבֵּר	24
1	מתקיים	התקיים	HITPAEL	Part	3	Sing	Masc	מִתְקַיֵּים	הִתְקַיֵּים	12
2	נפתחים	נפתח	NIFAL	Part	3	Plur	Masc	נִפְתָּחִים	נִפְתַּחַ	17
1	התכוון	התכוון	HIFIL		3	Sing	Masc	הִתְכַוֵּון	הִתְכַוֵּון	26
1	וואה	וואה	PAAL		3	Sing	Masc	וָואָה	וָואָה	1
2	נרגע	נרגע	NIFAL	Part	3	Sing	Masc	נִרְגַּע	נִרְגַּע	4
1	מגזימים	הגזים	HIFIL	Part	1	Plur	Masc	מַגְזִימִים	הַגָּזִים	4
1	להעלב	העלב	PIEL	Inf				לְהֶעָלֵב	הֶעָלָב	1
2	משתווה	השתווה	HITPAEL	Part	3	Sing	Masc	מִשְׁתַוּוֹה	הִשְׁתָּוָוה	2
1	מעורבים	מעורב	PAAL	Part	1,2,3	Plur	Masc	מְעוֹרָבִים	מְעוֹרָב	2
2	לבלוע	בלע	PAAL	Inf				לִבְלוֹעַ	בָּלַע	3
1	עובדות	עבד	PAAL	Part	3	Plur	Fem	עוּבְדּוֹת	עָבַד	226
1	שוחקת	שחק	PAAL	Part	3	Sing	Fem	שׂוֹחֶקֶת	שְַׂחָק	2
1	הגיש	הגיש	HIFIL		3	Sing	Masc	הִגִּישׁ	הִגִּישׁ	22
1	מתגמלות	התגמל	HITPAEL	Part	1,2,3	Plur	Fem	מִתְגַּמְלוֹת	הִתְגַּמֵּל	4
1	מסדר	מסדר	PIEL	Part	3	Sing	Masc	מְסֻדָּר	מְסֻדָּר	1
1	זזה	זזה	PAAL		3	Sing	Fem	זָּזָה	זָּזָה	4
1	פוגשת	פגש	PAAL	Part	3	Sing	Fem	פּוֹגֶשֶׁת	פָּגַשׁ	35
1	רשום	רשם	PUAL	Part	3	Sing	Masc	רָשׁוּם	רָשַׁם	6
1	שכיף	השיף	PAAL		3	Sing	Masc	שְׁכֵּיף	הַשַּׁיף	1
1	נגעתי	נגע	PAAL		1	Sing	Masc	נָגַעְתִּי	נָגַע	24
1	תוסיפו	הוסיף	HIFIL		1	Plur	Masc	תּוֹסִיפוּ	הוֹסִיף	23
1	הרוויחו	הרוויח	HIFIL		3	Plur	Masc	הִרְוִויחוּ	הִרְוִויחַ	22
1	יפרו	יפר	PAAL		3	Plur	Fem,Masc	יִפְּרוּ	יֶפֶּר	1
1	חייבו	חייב	PIEL		3	Plur	Masc	חַיְּיבוּ	חַיָּיב	5
2	הזמין	הזמין	HIFIL		3	Sing	Masc	הִזְמִין	הִזְמִין	43
1	חוייב	הוייב	PAAL		3	Sing	Masc	חוּיָּיב	הוֹיְיב	1
1	להתלונן	התלונן	HITPAEL	Inf				לְהִתְלוֹנֵן	הִתְלוֹנֵן	5
1	מחק	מחק	PAAL		3	Sing	Masc	מָחַק	מָחַק	3
1	מעלות	מעלה	HIFIL	Part	3	Plur	Fem	מַעֲלוֹת	מַעְלָה	1
1	מכירות	הכיר	PIEL	Part	3	Plur	Fem	מְכִירוֹת	הִכִּיר	141
1	הסתכן	הסתכן	HITPAEL		3	Sing	Masc	הִסְתַכֵּן	הִסְתַכֵּן	1
1	להבד	הבד	HIFIL	Inf				לְהֶבֶד	הַבַּד	1
1	הרוויחה	הרוויח	HIFIL		3	Sing	Fem	הִרְוִויחָה	הִרְוִויחַ	22
1	השלימו	השלים	HIFIL		3	Plur	Fem,Masc	הִשְׁלִימוּ	הִשְׁלִים	7
1	בודקות	בדק	PAAL	Part	3	Plur	Fem	בּוֹדְקוֹת	בָּדַק	52
1	מקבלות	קיבל	HIFIL	Part	1,2,3	Plur	Fem	מְקַבְּלוֹת	קִיבֵּל	245
1	נבדק	נבדק	NIFAL		3	Sing	Masc	נִבְדַּק	נִבְדַּק	2
1	נשקיע	השקיע	HIFIL		1	Plur	Masc	נַשְׁקִיעַ	הִשְׁקִיעַ	8
1	לכו	לך	PAAL		2	Plur	Masc	לָכוּ	לְךָ	1
2	שוחר	שוחר	PAAL	Part	3	Sing	Masc	שׁוֹחֵר	שׁוֹחֵר	3
5	רצח	רצח	PAAL		3	Sing	Masc	רֶצַח	רֶצַח	7
1	מסתב	סיתב	PAAL	Part	3	Sing	Masc	מִסְתָּב	סִּיתֵּב	1
1	נצלול	צלל	PAAL		1	Plur	Masc	נִצְלוּל	צָּלָל	1
1	נשאה	נשא	PAAL		3	Sing	Fem	נָשְׂאָה	נָשָׂא	3
1	להעלם	העלם	HIFIL	Inf				לְהֶעְלֵם	הָעֶלֶם	1
1	שראו	שרא	PAAL		3	Plur	Masc	שֶׁרָאוּ	שֶׁרָא	5
1	התגלה	התגלה	HITPAEL		3	Sing	Masc	הִתְגַּלָה	הִתְגַּלָה	3
3	נמצאה	נמצא	NIFAL		3	Sing	Fem	נִמְצְאָה	נִמְצָא	225
2	הראו	הראה	HIFIL		3	Plur	Masc	הֶרְאוּ	הֶרְאָה	38
1	זיזע	זיזע	PAAL		3	Sing	Masc	זִּיזֵעַ	זִּיזֵעַ	1
1	גילית	גילה	PAAL		2	Sing	Fem	גִּילִית	גִּילָה	37
1	הופעל	הופעל	HUFAL		3	Sing	Masc	הוּפְעַל	הוּפְעַל	1
1	נחקר	נחקר	NIFAL		3	Sing	Masc	נֶחְקַר	נֶחְקַר	1
1	נשער	נשער	NIFAL		3	Sing	Masc	נִשְׁעַר	נִשְׁעַר	1
1	שעבד	שעבד	PAAL		3	Sing	Masc	שֶׁעָבַד	שֶׁעָבַד	1
1	מדביק	הדביק	HIFIL	Part	3	Sing	Masc	מַדְבִּיק	הִדְבִּיק	2
3	נהג	נהג	PAAL		3	Sing	Masc	נַהָג	נַהָג	16
1	מתחזה	התחזה	HITPAEL	Part	3	Sing	Masc	מִתְחַזֶה	הִתְחַזָּה	1
1	להסיר	הסיר	HIFIL	Inf				לְהָסִיר	הֵסִיר	2
1	ביצע	ביצע	PIEL		3	Sing	Masc	בִּיצֵּעַ	בִּיצֵּעַ	6
1	רדף	רדף	PAAL		3	Sing	Masc	רָדַף	רָדַף	1
1	תכנס	כנס	PAAL		3	Sing	Fem	תִּכָּנֵס	כֶּנֶס	12
2	נאמרו	נאמר	NIFAL		3	Plur	Masc	נֶאֶמְּרוּ	נֶאֱמַר	6
1	הוכוונו	הוכוון	HUFAL		3	Plur	Masc	הוּכְוְונוּ	הוּכְוָון	1
1	התגלו	התגלה	HITPAEL		3	Plur	Fem,Masc	הִתְגַּלּוּ	הִתְגַּלָה	3
1	נילה	נילה	PIEL		3	Sing	Fem	נִילָה	נִילָה	1
2	התרחש	התרחש	HITPAEL		3	Sing	Masc	הִתְרַחֵשׁ	הִתְרַחֵשׁ	6
1	נפרצה	נפרץ	NIFAL		3	Sing	Fem	נִפְרְצָה	נִפְרַץ	1
1	לשחזר	שחזר	PIEL	Inf				לְשְַׁחֵזֶר	שֶׁחָזַר	1
1	סיפקו	סיפק	PIEL		3	Plur	Masc	סִּיפְּקוּ	סִּיפֵּק	9
1	הוכיחה	הוכיח	HIFIL		3	Sing	Fem	הוֹכִיחָה	הוֹכִיחַ	13
2	טענה	טען	PAAL		3	Sing	Fem	טַעֲנָה	טָעַן	9
1	נעל	נעל	PAAL		3	Sing	Fem	נַעַל	נַעַל	1
1	קיללה	קילל	PIEL		3	Sing	Fem	קִילְּלָה	קִילֵּל	4
1	לרצוח	רצח	PAAL	Inf				לִרְצוֹחַ	רֶצַח	7
1	תעיר	העיר	PAAL		2	Sing	Masc	תָּעִיר	הָעִיר	4
1	סומן	סומן	PUAL		3	Sing	Masc	סוּמָן	סוּמָן	1
2	הסבירו	הסביר	HIFIL		3	Plur	Masc	הִסְבִּירוּ	הִסְבִּיר	51
1	התבלבל	התבלבל	HITPAEL		3	Sing	Masc	הִתְבַלְבֵּל	הִתְבַלְבֵּל	3
1	הסתדר	הסתדר	HITPAEL		3	Sing	Masc	הִסְתַדֵּר	הִסְתַדֵּר	21
1	הדגים	הדגים	HIFIL		3	Sing	Masc	הַדָּגִים	הַדָּגִים	1
1	גזר	גזר	PAAL		3	Sing	Masc	גְּזָר	גְּזָר	1
1	מדובב	דובב	PUAL	Part	3	Sing	Masc	מְדוּבָּב	דּוֹבֵב	1
2	להרשיע	הרשיע	HIFIL	Inf				לְהַרְשִׁיעַ	הָרָשִׁיעַ	2
1	לערער	ערער	PIEL	Inf				לְעַרְעֵר	עַרְעֵר	1
1	אשם	אשם	PAAL	Part	3	Sing	Masc	אָשָׁם	אָשָׁם	1
1	דעתי	דעה	PAAL		1	Sing	Masc	דַּעְתִּי	דֵּעָה	1
1	נשמעו	נשמע	NIFAL		3	Plur	Masc	נִשְׁמְעוּ	נִשְׁמָע	64
1	להטיל	הטיל	HIFIL	Inf				לְהַטִּיל	הֵטִיל	4
1	חשפה	חשף	PAAL		3	Sing	Fem	חָשְׂפָה	חָשַׂף	1
1	השתלבה	השתלב	HITPAEL		3	Sing	Fem	הִשְׁתַלְּבָה	הִשְׁתַלֵּב	3
1	הורש	הורש	PUAL		3	Sing	Masc	הוֹרַשׁ	הוֹרַשׁ	1
1	מזקים	הזקים	PIEL	Part	3	Plur	Masc	מַזָּקִים	הֲזָקִים	1
1	יצג	יצג	PAAL		3	Sing	Masc	יַצָּג	יַצָּג	1
1	חף	חף	PAAL	Part	3	Sing	Masc	חַף	חַף	1
1	שיבוא	שיבא	PAAL		3	Sing	Masc	שֶׁיָּבוֹא	שִׁיבָּא	1
5	הקשבתם	הקשב	HIFIL		1	Plur	Masc	הַקְשָׁבָתָם	הַקֶּשֶׁב	5
1	סוחב	סחב	PAAL	Part	1,2,3	Sing	Masc	סוֹחֵב	סָּחָב	4
2	הכניסה	הכניס	HIFIL		3	Sing	Fem	הַכְּנִיסָה	הִכְּנִיס	40
1	קשה	קשה	PAAL		3	Sing	Masc	קָשֶׁה	קָשֶׁה	1
1	נקחד	נקחד	NIFAL		3	Sing	Masc	נִקְחָד	נִקְחָד	2
1	מאחדים	איחד	HIFIL	Part	3	Plur	Masc	מְאֻחָדִים	אִיחֵד	2
1	ביטלו	ביטל	PIEL		3	Plur	Masc	בִּיטְּלוּ	בִּיטֵל	9
1	רבים	רב	PAAL	Part	1,2,3	Plur	Masc	רַבִּים	רַב	2
1	להענות	הענה	HITPAEL	Inf				לְהַעֲנוֹת	הֶעֱנָה	2
1	לאתגר	אתגר	PIEL	Inf				לְאֶתְגָּר	אֶתְגָּר	1
1	להריץ	הריץ	HIFIL	Inf				לְהָרִיץ	הֵרִיץ	2
1	שלומך	שלמך	PAAL		2	Sing	Masc	שְׁלוֹמְךָ	שְׁלֹמְךָ	1
1	מחנכת	חינך	PIEL	Part	1	Sing	Fem	מְחַנֶּכֶת	חִינְּךְ	4
1	התנדבתי	התנדב	HITPAEL		1	Sing	Masc	הִתְנַדַּבְתִּי	הִתְנַדֵּב	3
1	נפתחתי	נפתח	PAAL		1	Sing	Masc	נִפְתַּחְתִּי	נִפְתַּחַ	17
1	פגשת	פגש	PAAL		3	Sing	Masc	פָּגַשְׁתָּ	פָּגַשׁ	35
2	מלמדות	לימד	PIEL	Part	3	Plur	Fem	מְלַמְּדוֹת	לִימֵּד	29
1	מעבירה	העביר	HIFIL	Part	1,2,3	Sing	Fem	מַעֲבִירָה	הֶעֱבִיר	40
1	מפצלות	פיצל	PIEL	Part	3	Plur	Fem	מַפְצְלוֹת	פִּיצֵל	1
