formOccurrences	form	lemma	Gender	Number	form_niqqud	lemma_niqqud	lemmaCount
1	קרועסון	קרועסון	Masc	Sing	קְרוֹעְסוֹן	קְרוֹעְסוֹן	2
1	מתוקים	מתוק	Masc	Plur	מְתוּקִים	מָתוֹק	1
5	כביש	כביש	Masc	Sing	כְּבִישׁ	כְּבִישׁ	16
2	ריצות	ריצה	Fem	Plur	רִיצוֹת	רִיצָה	9
1	שחצי	שחץ	Masc	Sing	שַׁחֲצִי	שַּׁחַץ	1
1	ריצת	ריצה	Fem	Sing	רִיצַת	רִיצָה	9
3	ספורטאים	ספורטאי	Masc	Plur	סְפּוֹרְטָאִים	סְפּוֹרְטַאי	4
2	תרופה	תרופה	Fem	Sing	תְּרוּפָה	תְּרוּפָה	4
1	קריאות	קריאה	Fem	Plur	קְרִיאוֹת	קְרִיאָה	6
1	עשירי	עשירי	Masc	Plur	עֲשִׁירִי	עֲשִׁירִי	1
2	רצות	רצות	Fem	Plur	רָצוֹת	רָצוֹת	2
1	בדיקת	בדיקה	Fem	Sing	בְּדִיקַת	בְּדִיקָה	9
1	ישרה	ישר	Fem	Sing	יְשָׁרָה	יָשָׁר	1
1	קש	קש	Masc	Sing	קַשׁ	קַשׁ	1
1	אלופה	אלופה	Fem	Sing	אַלוּפָה	אַלוּפָה	3
1	אימונים	אימון	Masc	Plur	אִימּוּנִים	אִימוּן	9
1	יוטיוב	יוטיוב	Masc	Sing	יוּטְיוּב	יוּטְיוּב	1
2	הסכנה	הסכנה	Fem	Sing	הַסַּכָּנָה	הַסַּכָּנָה	3
1	תסות	תסות	Fem	Sing	תָּסוּת	תָּסוּת	1
3	הטיסות	הטיסה	Fem	Plur	הַטִּיסוֹת	הַטִּיסָה	9
1	שיורים	שיור	Masc	Plur	שִׁיּוּרִים	שִׁיּוּר	1
1	מקלטים	מקלט	Masc	Plur	מִקְלָטִים	מִקְלָט	19
1	רפוא	רפוא	Masc	Sing	רְפוּא	רְפוּא	1
1	דיכור	דיכור	Masc	Sing	דִּיכּוּר	דִּיכּוּר	1
1	קפידה	קפידה	Fem	Sing	קְפִידָה	קְפִידָה	1
1	ביכורים	ביכור	Masc	Plur	בִּיכּוּרִים	בִּיכּוּר	2
1	כנוס	כנוס	Masc	Sing	כִּנוּס	כִּנוּס	1
1	קטינה	קטינה	Fem	Sing	קָטִינָה	קָטִינָה	1
1	תפסים	תפס	Masc	Plur	תָּפָסִים	תָּפַס	1
1	התחייבויות	התחייבות	Fem	Plur	הִתְחַיְּיבוּיוֹת	הִתְחַיְּיבוּת	2
2	עונות	עונה	Fem	Plur	עוֹנוֹת	עוֹנָה	10
1	פיב	פיב	Masc	Sing	פִּיב	פִּיב	1
1	נימוסים	נימוס	Masc	Plur	נִימוּסִים	נִימוּס	6
1	לחת	לחת	Masc	Sing	לַחַת	לַחַת	1
2	תחתונים	תחתון	Masc	Plur	תַּחְתּוֹנִים	תַּחְתּוֹן	2
1	הזקות	הזקה	Fem	Plur	הֲזָקוֹת	הֲזָקָה	10
4	זקות	זקות	Fem	Plur	זָּקוֹת	זָּקוֹת	4
9	הזקה	הזקה	Fem	Sing	הֲזָקָה	הֲזָקָה	10
2	התראה	התראה	Fem	Sing	הַתְּרָאָה	הַתְּרָאָה	3
1	אזות	אז	Fem	Plur	אֵזוֹת	אָז	1
1	קלבה	קלבה	Fem	Sing	קָלְבָה	קָלְבָה	1
2	כלבה	כלבה	Fem	Sing	כַּלְבָּה	כַּלְבָּה	2
3	גיבוש	גיבוש	Masc	Sing	גִּיבּוּשׁ	גִּיבּוּשׁ	3
1	חתיכת	חתיכה	Fem	Sing	חֲתִיכַת	חֲתִיכָה	6
1	איזשהוא	אזשהוא	Masc	Sing	אֵיזֶשֶׁהוּא	אַזְשֶׁהוּא	1
1	אנדרנלין	אנדרנלין	Masc	Sing	אַנְדְרַנְלִין	אַנְדְרַנְלִין	1
1	קליניקה	קליניקה	Fem	Sing	קְלִינִיקָה	קְלִינִיקָה	1
1	תפקוד	תפקוד	Masc	Sing	תִּפְקוּד	תִּפְקוּד	1
1	נורמליזציה	נורמליזציה	Fem	Sing	נוֹרְמָלִיזַצְיָה	נוֹרְמָלִיזַצְיָה	1
1	זקה	זקה	Fem	Sing	זָּקָה	זָּקָה	1
1	בטיק	בטיק	Masc	Sing	בַּטִּיק	בַּטִּיק	1
2	מפצע	מפצע	Masc	Sing	מֻפְצָע	מֻפְצָע	2
1	אותנטיות	אותנטיה	Fem	Sing	אוֹתֶנְטִיּוּת	אוֹתֶנְטִיָּה	1
1	דש	דש	Masc	Sing	דָּשׁ	דָּשׁ	1
2	כנהג	כנהג	Masc	Sing	כַּנַּהָג	כַּנַּהָג	2
1	פרידות	פרידה	Fem	Plur	פְּרֵידוֹת	פְּרֵידָה	1
1	נוסף	נוסף	Masc	Sing	נוֹסָף	נוֹסָף	1
1	שבילים	שביל	Masc	Plur	שְׁבִילִים	שְׁבִיל	3
1	קיבוץים	קיבוץ	Masc	Plur	קִיבּוּץִים	קִיבּוּץ	226
1	אורטופדיות	אורטופדיה	Fem	Plur	אוֹרְטוֹפֶּדִיּוֹת	אוֹרְטוֹפֶּדְיָה	1
1	נהיגת	נהיגה	Fem	Sing	נְהִיגַת	נְהִיגָה	15
2	גוש	גוש	Masc	Sing	גּוּשׁ	גּוּשׁ	2
1	תקווים	תקווה	Masc	Plur	תִּקְוִוים	תִּקְוָוה	14
1	מיעות	מיעה	Fem	Sing	מִיעוֹת	מִיעָה	2
1	שכורת	שכורה	Fem	Sing	שְׂכוֹרֶת	שְׂכוֹרָה	1
1	וח	וח	Masc	Sing	וָח	וָח	1
1	עבדת	עבדת	Fem	Sing	עָבַדְתָ	עָבַדְתָ	1
2	מרחקים	מרחק	Masc	Plur	מֶרְחַקִּים	מֶרְחָק	12
1	עירוני	עירוני	Masc	Sing	עִירוֹנִי	עִירוֹנִי	1
1	קומטר	קומטר	Masc	Sing	קוֹמֵטֶר	קוֹמֵטֶר	1
1	הבין	הבין	Masc	Plur	הֵבִין	הֵבִין	1
1	שיעמום	שעמום	Masc	Sing	שִׁיעֲמוּם	שָׁעֲמוּם	1
1	מכשיר	מכשיר	Masc	Sing	מַכְשִׁיר	מַכְשִׁיר	2
1	הדפה	הדף	Fem	Sing	הָדְפָה	הַדַּף	1
1	ירידות	ירידה	Fem	Plur	יְרִידוֹת	יְרִידָה	9
1	מעסיקים	מעסיק	Masc	Plur	מַעֲסִיקִים	מַעֲסִיק	2
1	קיבית	קיבית	Fem	Sing	קֵּיְבִּית	קֵּיְבִּית	1
1	שית	שית	Masc	Sing	שַּׁית	שַּׁית	1
1	לסת	לסת	Fem	Sing	לֶסֶת	לֶסֶת	1
1	רישוי	רישוי	Masc	Sing	רִישּׁוּי	רִישּׁוּי	1
1	כוון	כוון	Masc	Sing	כִּוּוּן	כִּוּוּן	1
1	תאוצה	תאוצה	Fem	Sing	תְּאוּצָה	תְּאוּצָה	1
1	שטיפה	שטיפה	Fem	Sing	שְׁטִיפָה	שְׁטִיפָה	1
1	מדרגש	מדרגש	Masc	Sing	מְדַרְגֵּשׁ	מְדַרְגֵּשׁ	1
1	בערים	בער	Masc	Plur	בֶּעָרִים	בָּעַר	1
1	מכורים	מכור	Masc	Plur	מְכוּרִים	מָכוּר	7
1	סוציוא	סוציוא	Masc	Sing	סוֹצְיוֹא	סוֹצְיוֹא	1
1	לעיר	לעיר	Fem	Sing	לָעִיר	לָעִיר	1
1	פרנסה	פרנסה	Fem	Sing	פַּרְנָסָה	פַּרְנָסָה	1
2	התייחסות	התייחסות	Fem	Sing	הִתְיַיחֲסוּת	הִתְיַיחֲסוּת	2
1	ממשלות	ממשלה	Fem	Plur	מֶמְשָׁלוֹת	מֶמְשָׁלָה	28
1	מיליונרים	מיליונר	Masc	Plur	מִילְיוֹנֵרִים	מִילְיוֹנֶר	2
1	התחבורה	התחבורה	Fem	Sing	הַתַּחְבּוּרָה	הַתַּחְבּוּרָה	1
3	קידום	קידום	Masc	Sing	קִידּוּם	קִידּוּם	3
1	מסחר	מסחר	Masc	Sing	מִסְחָר	מִסְחָר	1
1	נתינה	נתינה	Fem	Sing	נְתִינָה	נְתִינָה	1
1	שנוסות	שנוסה	Fem	Plur	שְׁנוּסוֹת	שְׁנוּסָה	1
1	פיגור	פיגור	Masc	Sing	פִּיגּוּר	פִּיגּוּר	1
1	עדיפות	עדיפות	Fem	Sing	עֲדִיפוּת	עֲדִיפוּת	2
1	הצרות	הצרה	Fem	Plur	הַצָּרוֹת	הַצָּרָה	2
2	אכיפה	אכיפה	Fem	Sing	אֲכִיפָה	אֲכִיפָה	2
1	גלגל	גלגל	Masc	Sing	גַּלְגַּל	גַּלְגַּל	4
2	כתובת	כתובת	Fem	Sing	כְּתוֹבֶת	כְּתוֹבֶת	2
8	נחירות	נחירות	Fem	Plur	נְחִירוֹת	נְחִירוֹת	8
8	בוז	בוז	Masc	Sing	בּוּז	בּוּז	8
1	מבעל	מבעל	Masc	Sing	מִבַּעַל	מִבַּעַל	1
17	יהלום	יהלום	Masc	Sing	יַהֲלוֹם	יַהֲלוֹם	45
10	טבעת	טבעת	Fem	Sing	טַבַּעַת	טַבַּעַת	11
5	אירוסין	אירוסין	Masc	Plur	אֵירוּסִין	אֵירוּסִין	5
1	קוד	קוד	Masc	Sing	קוֹד	קוֹד	1
1	שמנוי	שמנוי	Masc	Sing	שִׁמָּנוּי	שִׁמָּנוּי	1
3	בסיר	בסיר	Masc	Sing	בָּסִיר	בָּסִיר	3
1	גישים	גיש	Masc	Plur	גִּישִׁים	גִּישׁ	1
1	הוטפוט	הוטפוט	Masc	Sing	הוּטְפּוֹט	הוּטְפּוֹט	1
1	מעדן	מעדן	Masc	Sing	מַעְדָּן	מַעְדָּן	1
1	טיק	טיק	Masc	Sing	טִּיק	טִּיק	1
1	דוין	דוין	Masc	Sing	דָּוִין	דָּוִין	1
1	טיקטוק	טיקטוק	Masc	Sing	טִיקְטוּק	טִיקְטוּק	1
1	כנה	כן	Fem	Sing	כֵּנָה	כֵּן	1
2	סתובב	סתובב	Masc	Sing	סְתוֹבֵב	סְתוֹבֵב	2
4	בלוגר	בלוגר	Masc	Sing	בְּלוֹגֶּר	בְּלוֹגֶּר	4
1	אמי	אמי	Masc	Sing	אִמִּי	אִמִּי	1
1	עופות	עוף	Masc	Plur	עוֹפוֹת	עוֹף	2
4	שלשול	שלשול	Masc	Sing	שִׁלְשׁוּל	שִׁלְשׁוּל	4
2	קקי	קקי	Masc	Sing	קָקִי	קָקִי	2
1	סנסציה	סנסציה	Fem	Sing	סֶנְסַצְיָה	סֶנְסַצְיָה	1
1	בקני	בקן	Masc	Plur	בִּקְנֵי	בְּקֵן	1
1	צפיות	צפיות	Fem	Plur	צְּפִיּוֹת	צְּפִיּוֹת	1
1	שיתופים	שיתוף	Masc	Plur	שִׁיתּוּפִים	שִׁיתּוּף	6
2	תורים	תור	Masc	Plur	תּוֹרִים	תּוֹר	12
1	מבק	מבק	Masc	Sing	מַבָּק	מַבָּק	1
1	בפקקים	בפקק	Masc	Plur	בִּפְקָקִים	בִּפְקָק	1
1	גינות	גינות	Fem	Plur	גִּינּוֹת	גִּינּוֹת	1
1	כלוך	כלוך	Masc	Sing	כָּלוּךְ	כָּלוּךְ	1
1	הצטבר	הצטבר	Masc	Sing	הִצְטַבֵּר	הִצְטַבֵּר	1
4	תלונה	תלונה	Fem	Sing	תְּלוּנָה	תְּלוּנָה	7
1	פיצויים	פיצוי	Masc	Plur	פִּיצּוּיִים	פִּיצּוּי	3
1	חניונים	חניון	Masc	Plur	חַנְיוֹנִים	חַנְּיוֹן	1
1	שכחות	שכחה	Fem	Plur	שְׁכָחוֹת	שָׁכְחָה	1
1	חינות	חינות	Fem	Plur	חִינּוֹת	חִינּוֹת	1
1	פרגן	פרגן	Masc	Sing	פַּרְגָּן	פַּרְגָּן	1
1	גמולוגים	גמולוג	Masc	Plur	גֵּמוֹלוֹגִים	גֵּמוֹלוֹג	1
1	טבעות	טבעת	Fem	Plur	טַבָּעוֹת	טַבַּעַת	11
3	אסטרטגיה	אסטרטגיה	Fem	Sing	אַסְטְרָטֶגְיָה	אַסְטְרָטֶגְיָה	3
1	למסע	למסע	Masc	Sing	לְמַסָּע	לְמַסָּע	1
1	מבעיות	מבעיה	Fem	Plur	מַבְעָיוֹת	מִבְּעָיָה	1
1	אתיות	את	Fem	Plur	אֵתִיּוֹת	אַתְ	1
2	יהלומי	יהלום	Masc	Plur	יַהֲלוֹמִי	יַהֲלוֹם	45
2	דמים	דם	Masc	Plur	דָּמִים	דָּם	12
1	מימון	מימון	Masc	Sing	מִימּוּן	מִימּוּן	1
1	פשיעה	פשיעה	Fem	Sing	פְּשִׁיעָה	פְּשִׁיעָה	1
1	מנגנונים	מנגנון	Masc	Plur	מַנְגְּנוֹנִים	מַנְגָּנוֹן	1
1	סוחר	סוחר	Masc	Sing	סוֹחֵר	סוֹחֵר	2
2	מכרה	מכרה	Fem	Sing	מָכְרָה	מָכְרָה	8
1	עת	עת	Fem	Sing	עֵת	עֵת	1
2	חפיר	חפיר	Masc	Sing	חָפִיר	חָפִיר	2
1	דלי	דל	Masc	Plur	דְּלִי	דַּל	1
2	מסננת	מסננת	Fem	Sing	מְסַנֶֶנֶת	מְסַנֶֶנֶת	2
1	קרת	קרה	Masc	Sing	קֶרֶת	קָּרָה	1
1	ימור	ימור	Masc	Sing	יָמוּר	יָמוּר	1
1	ניצנוץ	ניצנוץ	Masc	Sing	נִיצְנוּץ	נִיצְנוּץ	1
1	ברכיים	ברכיים	Fem	Plur	בִּרְכַּיִים	בִּרְכַּיִים	1
1	חתה	חתה	Fem	Sing	חָתָה	חָתָה	1
1	אתיקה	אתיקה	Fem	Sing	אֵתִיקָה	אֵתִיקָה	1
1	חסף	חסף	Masc	Sing	חָסָף	חָסָף	1
1	קרוס	קרוס	Masc	Sing	קָּרוּס	קָּרוּס	1
1	ראשונים	ראשונים	Masc	Plur	רִאשׁוֹנִים	רִאשׁוֹנִים	1
1	יוונים	יווני	Masc	Plur	יְוָונִים	יְוָונִי	1
1	לברכות	לברכה	Fem	Plur	לִבְרָכוֹת	לִבְרָכָה	1
2	אקרוס	אקרוס	Masc	Sing	אֶקְרוֹס	אֶקְרוֹס	2
6	אונס	אונס	Masc	Sing	אוֹנֶס	אוֹנֶס	6
1	תחקירים	תחקיר	Masc	Plur	תַּחְקִירִים	תַּחְקִיר	1
1	טשטוש	טשטוש	Masc	Sing	טִשְׁטוּשׁ	טִשְׁטוּשׁ	1
1	חכוח	חכוח	Masc	Sing	חָכוּחַ	חָכוּחַ	1
3	צו	צו	Masc	Sing	צַּו	צַּו	3
2	תוקף	תוקף	Masc	Sing	תּוֹקֶף	תּוֹקֶף	2
1	הצו	הצו	Masc	Sing	הַצַּו	הַצַּו	1
1	רמזים	רמז	Masc	Plur	רְמָזִים	רֶמֶז	3
1	עונס	עונס	Masc	Sing	עוֹנֶס	עוֹנֶס	1
3	חשודים	חשוד	Masc	Plur	חֲשׁוּדִים	חָשׁוּד	13
1	מתלוננות	מתלוננות	Fem	Plur	מִתְלוֹנְנוֹת	מִתְלוֹנְנוֹת	1
1	קריינות	קריינות	Fem	Sing	קַרְיָינוֹת	קַרְיָינוֹת	1
1	מיקרופון	מיקרופון	Masc	Sing	מַיְקְרוֹפוֹן	מַיְקְרוֹפוֹן	2
1	ויבים	ויב	Masc	Plur	וַיָּבִים	וַיָּב	1
24	אומנויות	אומנות	Fem	Plur	אוֹמָּנוּיוֹת	אוֹמָּנוּת	39
1	טובים	טוב	Masc	Plur	טוֹבִים	טוֹב	6
2	איגרוף	אגרוף	Masc	Sing	אִיגְרוּף	אִגְרוּף	3
1	הקמה	הקמה	Fem	Sing	הֲקָמָה	הֲקָמָה	3
1	טופ	טוף	Masc	Sing	טוֹפּ	טוּף	2
2	זדמנות	זדמנות	Fem	Sing	זִדְמָנוּת	זִדְמָנוּת	4
2	מתאמן	מתאמן	Masc	Sing	מִתְאַמֵּן	מִתְאַמֵּן	2
1	אומנוות	אומנות	Fem	Plur	אוּמַּנְוָות	אוֹמָּנוּת	39
2	חימה	חימה	Fem	Sing	חֵימָה	חֵימָה	3
3	עיסוק	עיסוק	Masc	Sing	עִיסּוּק	עִיסּוּק	4
1	אומניות	אומנית	Fem	Plur	אוֹמָנִיּוֹת	אוּמָּנִית	1
1	ספקטרום	ספקטרום	Masc	Sing	סְפֶּקְטְרוֹם	סְפֶּקְטְרוֹם	1
1	התחביב	התחביב	Masc	Sing	הַתַּחְבִּיב	הַתַּחְבִּיב	1
1	ליבת	ליבה	Fem	Sing	לִיבַּת	לִיבָּה	3
1	בפן	בפן	Masc	Sing	בְּפָן	בְּפָן	1
1	תהליכי	תהליך	Masc	Plur	תַּהֲלִיכִי	תַּהֲלִיךְ	37
1	קניית	קנייה	Fem	Sing	קְנִיַּית	קְנִיָּיה	21
1	מימנויות	מימנות	Fem	Plur	מֵימָנוּיוֹת	מְיֻמָּנוֹת	1
2	ממנויות	ממנות	Fem	Plur	מִמָּנוּיוֹת	מִמָּנוֹת	2
1	אוריינטציה	אוריינטציה	Fem	Sing	אוּרְיֶינְטַצְיָה	אוּרְיֶינְטַצְיָה	1
1	יסות	יסות	Masc	Sing	יָסוּת	יָסוּת	1
1	פרוברים	פרובר	Masc	Plur	פְּרוֹבֵרִים	פְּרוֹבֶר	1
1	בריונות	בריונות	Fem	Sing	בִּרְיוֹנוֹת	בִּרְיוֹנוֹת	1
1	נפש	נפש	Fem	Sing	נֶפֶשׁ	נֶפֶשׁ	3
1	לילדית	לילדית	Fem	Sing	לִילָדִית	לִילָדִית	1
1	יומנויות	יומנות	Fem	Plur	יוֹמָנוּיוֹת	יוֹמָנוּת	1
3	מודלים	מודל	Masc	Plur	מוֹדֵלִים	מוֹדֵל	6
1	גבריות	גברית	Fem	Sing	גַּבְרִיּוּת	גַּבְרִית	1
1	תחביב	תחביב	Masc	Sing	תַּחְבִּיב	תַּחְבִּיב	1
1	נהרות	נהר	Masc	Plur	נְהָרוֹת	נָּהָר	6
1	בגרות	בגרות	Fem	Sing	בַּגְרוּת	בַּגְרוּת	1
1	חטיבה	חטיבה	Fem	Sing	חֲטִיבָה	חֲטִיבָה	2
3	מכון	מכון	Masc	Sing	מָכוֹן	מָכוֹן	3
4	מתאמנים	התאמן	Masc	Plur	מִתְאַמְּנִים	הִתְאַמֵּן	4
1	זרועות	זרוע	Fem	Plur	זְּרוֹעוֹת	זְרוֹעַ	1
1	פרטי	פרט	Masc	Plur	פְּרָטִי	פְּרָט	22
2	חניכים	חניך	Masc	Plur	חֲנִיכִים	חָנִיךְ	2
2	הכשרה	הכשרה	Fem	Sing	הַכְּשָׁרָה	הַכְּשָׁרָה	2
1	משובים	משוב	Masc	Plur	מַשׁוּבִים	מָשׁוּב	2
1	מתלמיד	מתלמיד	Masc	Sing	מַתְַלְמִיד	מַתְַלְמִיד	1
1	מסוגלות	מסוגל	Fem	Sing	מְסוּגָּלוֹת	מְסוּגָּל	1
1	פחוטי	פחוט	Masc	Plur	פְּחוּטִי	פָּחוּט	1
7	נוחות	נוחות	Fem	Sing	נוֹחוּת	נוֹחוּת	7
1	מועדונים	מועדון	Masc	Plur	מוֹעֲדוֹנִים	מוֹעֲדוֹן	16
2	מצפן	מצפן	Masc	Sing	מַצְפֵּן	מַצְפֵּן	2
1	מיומנויות	מיומנות	Fem	Plur	מְיוּמָּנוּיוֹת	מְיוּמָּנוּת	2
2	הוויה	הוויה	Fem	Sing	הֲוָויָה	הֲוָויָה	2
1	מאמנים	מאמן	Masc	Plur	מְאַמְּנִים	מְאַמֵּן	12
1	סביבת	סביבה	Fem	Sing	סְבִיבַת	סְבִיבָה	19
1	אומויות	אומות	Fem	Plur	אוּמּוּיוֹת	אוּמּוֹת	1
2	קרטה	קרטה	Fem	Sing	קָּרְטָה	קָּרְטָה	2
1	אגרוף	אגרוף	Masc	Sing	אִגְרוּף	אִגְרוּף	3
1	העלמות	היעלמות	Fem	Sing	הָעֲלָמוֹת	הֵיעָלְמוּת	1
1	סבירות	סבירות	Fem	Sing	סְבִירוּת	סְבִירוּת	1
1	עט	עט	Masc	Sing	עֵט	עֵט	1
1	אטריביוט	אטריביוט	Masc	Sing	אַטְרִיבְיוֹט	אַטְרִיבְיוֹט	1
1	מסורתיות	מסורתי	Fem	Sing	מָסוֹרְתִּיּוֹת	מָסוֹרְתִּי	1
1	הזדקה	הזדקה	Fem	Sing	הִזְדַּקָה	הִזְדַּקָה	1
2	אספקט	אספקט	Masc	Sing	אַסְפֵּקְט	אַסְפֵּקְט	2
1	הישגי	הישג	Masc	Sing	הֶישֵּׂגִי	הֶישֵּׂג	2
1	הסכות	הסכה	Masc	Plur	הַסַּכוֹת	הַסֵּכָה	1
1	דד	דד	Masc	Sing	דָּד	דָּד	1
1	חוכמת	חוכמה	Fem	Sing	חוֹכֶמֶת	חוֹכְמָה	2
1	חכם	חכם	Masc	Sing	חָכָם	חָכָם	3
2	MMA	MMA	Masc	Sing	MMA	MMA	2
1	לענף	לענף	Masc	Sing	לֶעָנָף	לֶעָנָף	1
2	פציעות	פציעה	Fem	Plur	פְּצִיעוֹת	פְּצִיעָה	2
1	שחיקה	שחיקה	Fem	Sing	שְׁחִיקָה	שְׁחִיקָה	1
1	שחמת	שחמה	Fem	Sing	שְַׁחֶמֶת	שֶׂחָמָה	1
1	קצוות	קצה	Masc	Plur	קְצוֹוֹת	קָצֶה	5
1	קרבות	קרב	Masc	Plur	קְרָבוֹת	קְרָב	8
1	אma	אma	Masc	Sing	אma	אma	1
1	יפורמנס	יפורמנס	Masc	Sing	יְפוֹרְמַנְס	יְפוֹרְמַנְס	1
1	מיומנוות	מיומנות	Fem	Plur	מְיוּמַּנְוָות	מְיוּמָּנוּת	2
1	סיסיות	סיסייה	Fem	Sing	סִּיסִיּוֹת	סִּיסִיָּיה	1
2	שליות	שלייה	Fem	Sing	שְׁלָיוֹת	שְׁלִיָּיה	2
1	פציות	פצייה	Fem	Plur	פְּצִיּוֹת	פְּצִיָּיה	1
2	תוספי	תוסף	Masc	Plur	תּוֹסְפִי	תּוֹסַף	2
1	ביגוד	ביגוד	Masc	Sing	בִּיגּוּד	בִּיגּוּד	1
2	שעשועים	שעשוע	Masc	Plur	שְַׁעֲשׁוּעִים	שַׁעֲשׁוּעַ	2
1	אקססורies	אקססורies	Masc	Sing	אֶקְסְסוֹרies	אֶקְסְסוֹרies	1
1	מחקרי	מחקר	Masc	Plur	מֶחְקָרִי	מֶחְקָר	14
1	מניעת	מניעה	Fem	Sing	מְנִיעַת	מְנִיעָה	2
1	התאוששות	התאוששות	Fem	Sing	הִתְאוֹשְׁשׁוּת	הִתְאוֹשְׁשׁוּת	1
1	מוחות	מוח	Fem	Plur	מוֹחוֹת	מוֹחַ	4
1	בעיית	בעיה	Fem	Sing	בְּעָיַית	בְּעָיָה	143
1	סרטן	סרטן	Masc	Sing	סַרְטָן	סַרְטָן	1
1	קזינו	קזינו	Masc	Sing	קָזִינוֹ	קָזִינוֹ	1
1	כובעים	כובע	Masc	Plur	כּוֹבָעִים	כּוֹבַע	6
1	ריכוך	ריכוך	Masc	Sing	רִיכּוּךְ	רִיכּוּךְ	1
1	חיכוך	חיכוך	Masc	Sing	חִיכּוּךְ	חִיכּוּךְ	2
1	סטריליות	סטרילי	Fem	Sing	סְטֵרִילִיּוֹת	סְטְרִילִי	1
1	הרצפה	הרצפה	Fem	Sing	הָרִצְפָּה	הָרִצְפָּה	1
1	ג'נדה	ג'נדה	Fem	Sing	גֶ'נְדָּה	גֶ'נְדָּה	1
1	התנסות	התנסות	Fem	Sing	הִתְנַסּוּת	הִתְנַסּוּת	1
1	החיה	החיה	Fem	Sing	הֶחָיָה	הֶחָיָה	1
2	זרע	זרע	Masc	Sing	זֶּרַע	זֶּרַע	3
2	סבל	סבל	Masc	Sing	סֵּבֶל	סֵּבֶל	2
1	כהורים	כהור	Masc	Plur	כְּהוֹרִים	כָּהוֹר	1
1	הורות	הורה	Fem	Sing	הוֹרוּת	הוֹרָה	79
1	מסבחה	מסבחה	Fem	Sing	מִסְבָּחָה	מִסְבָּחָה	1
1	דודות	דוד	Fem	Plur	דָּוִדוֹת	דָּוִד	13
1	דיכאון	דיכאון	Masc	Sing	דִּיכָּאוֹן	דִּיכָּאוֹן	2
1	בדידות	בדידות	Fem	Sing	בְּדִידוּת	בְּדִידוּת	1
1	חרדה	חרדה	Fem	Sing	חֲרָדָה	חֲרָדָה	3
1	גדרה	גדרה	Fem	Sing	גְּדֵרָה	גְּדֵרָה	1
1	תפיסת	תפיסה	Fem	Sing	תְּפִיסַת	תְּפִיסָה	9
1	רדוקציה	רדוקציה	Fem	Sing	רֵדוֹקַצְיָה	רֵדוֹקַצְיָה	1
1	אינדיבידואליות	אינדיבידואליות	Fem	Sing	אִינְדִּיבִידוּאָלִיּוּת	אִינְדִּיבִידוּאָלִיּוּת	1
1	גופניות	גופניות	Fem	Sing	גּוּפָנִיּוֹת	גּוּפָנִיּוֹת	1
7	אולטרה	אולטרה	Fem	Sing	אוֹלְטְרָה	אוֹלְטְרָה	7
1	השחטת	השחטה	Fem	Sing	הַשְׁחָטַת	הַשְׁחָטָה	1
1	שרבנים	שרבן	Masc	Plur	שַׁרְבָּנִים	שַׁרְבָּן	1
1	סוויץ	סוויץ	Masc	Sing	סְוִויץ	סְוִויץ	1
1	זונל	זונל	Masc	Sing	זוֹנֵל	זוֹנֵל	1
1	קבלי	קבל	Masc	Plur	קַבְּלִי	קַבֵּל	2
